"EMPLOYEE_ID","FIRST_NAME","LAST_NAME","EXP","PHONE_NUMBER","EMAIL","DEPARTMENT_ID","DEPARTMENT_NAME","MANAGER_ID","CITY","GEO_ID"
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",379
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",490
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",379
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",490
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",379
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",490
114,"Den","Raphaely",19,"515.127.4561","DRAPHEAL",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",490
115,"Alexander","Khoo",18,"515.127.4562","AKHOO",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",490
116,"Shelli","Baida",16,"515.127.4563","SBAIDA",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",490
117,"Sigal","Tobias",16,"515.127.4564","STOBIAS",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",490
118,"Guy","Himuro",15,"515.127.4565","GHIMURO",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",490
119,"Karen","Colmenares",14,"515.127.4566","KCOLMENA",30,"Purchasing",114,"Seattle",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",490
120,"Matthew","Weiss",17,"650.123.1234","MWEISS",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",490
121,"Adam","Fripp",16,"650.123.2234","AFRIPP",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",379
122,"Payam","Kaufling",18,"650.123.3234","PKAUFLIN",50,"Shipping",121,"South San Francisco",490
